i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
32974,2026-03-10 14:40:00,14,-1,MARKDOWN,3,B,1.35767444,1.3588878695342628,1.3546408661643432,0.0012134295342627333,0.00045573906852548995,0,1,1,1,0,1,True,32998,1.2228663508493522
32986,2026-03-10 15:40:00,15,-1,MARKDOWN,2,C,1.35707852,1.358940761784231,1.3524229155394223,0.0018622417842311112,0.0005615235684620568,0,1,1,0,0,1,True,32996,0.8110162087166497
33002,2026-03-10 17:00:00,17,-1,MARKDOWN,2,C,1.35690448,1.358874052335605,1.3519805491609875,0.0019695723356050188,0.000608104671210244,1,0,1,0,0,1,True,33003,0.7279642231344162
33014,2026-03-10 18:00:00,18,-1,MARKDOWN,2,C,1.35690448,1.3588588319817378,1.3520186000456555,0.0019543519817377675,0.0005776639634757318,0,1,1,0,0,1,True,33024,-0.7549919430008922
33182,2026-03-11 08:00:00,8,-1,MARKDOWN,2,C,1.3573754599999999,1.3586159753402143,1.3542741716494637,0.0012405153402144098,0.00021195068042860723,0,1,1,0,0,1,False,-1,
33194,2026-03-11 09:00:00,9,-1,MARKDOWN,1,C,1.3570788200000001,1.3581180428029433,1.354480762992642,0.0010392228029432182,0.00017608560588645725,0,0,1,0,0,1,True,33210,0.7015994653000464
33243,2026-03-11 13:05:00,13,1,MARKUP,1,C,1.3563189400000002,1.3553063556640426,1.3588504008398943,0.0010125843359576336,0.00036728867191524947,0,1,0,0,0,1,True,33263,0.89455233143384
33255,2026-03-11 14:05:00,14,1,MARKUP,2,C,1.3563189400000002,1.3553184305833232,1.3588202135416925,0.0010005094166769535,0.00034313883335374164,0,1,1,0,0,1,True,33263,0.8993140932670183
33268,2026-03-11 15:10:00,15,1,MARKUP,3,B,1.3566403,1.3558014525716593,1.3587374185708518,0.0008388474283407277,0.00041709485668132333,0,1,1,0,1,1,True,33271,0.5
33280,2026-03-11 16:10:00,16,1,MARKUP,1,C,1.35741138,1.355745692707845,1.3615755982303877,0.0016656872921549937,0.0005886145843100264,0,1,0,0,0,1,True,33293,1.178301785880357
33292,2026-03-11 17:10:00,17,1,MARKUP,0,C,1.35741138,1.3557326709451976,1.3616081526370063,0.0016787090548024963,0.0006146581096053426,0,0,0,0,0,1,True,33293,1.1730401922564697
33304,2026-03-11 18:10:00,18,1,MARKUP,2,C,1.3574343000000002,1.3557108293859932,1.3617429765350177,0.0017234706140070166,0.0006583412280140901,0,1,1,0,0,1,False,-1,
33316,2026-03-11 19:10:00,19,1,MARKUP,1,C,1.35775518,1.3557646129830874,1.3627315975422818,0.001990567016912692,0.0005507740338255918,0,1,0,0,0,1,True,33327,1.0620670444553522
